symbol,sector,close,high,low,p,r1,r2,r3,r4,r5,s1,s2,s3,s4,s5,opening_high,opening_low,breaking_level,breaking_type,timestamp,breakout_timestamp,status
BAJAJ-AUTO,Automobile and Auto Components,8085.0,8094.5,8081.0,8134.166666666667,8193.333333333334,8245.666666666668,8304.833333333334,8364.0,8423.166666666668,8081.833333333334,8022.666666666667,7970.333333333334,7918.0,7865.666666666668,8135.0,8051.0,-,-,2025-04-23T10:10:00+05:30,-,-
MARUTI,Automobile and Auto Components,11806.0,11815.0,11790.0,11712.333333333334,11809.666666666668,11885.333333333334,11982.666666666668,12080.0,12177.333333333336,11636.666666666668,11539.333333333334,11463.666666666668,11388.0,11312.333333333336,11821.0,11729.0,R1,Long,2025-04-23T10:10:00+05:30,2025-04-23T09:25:00+05:30,Confirmed
MAHABANK,Financial Services,49.82,49.91,49.77,50.93333333333334,51.52666666666667,52.553333333333335,53.14666666666667,53.74000000000001,54.33333333333334,49.90666666666667,49.31333333333334,48.286666666666676,47.26000000000002,46.23333333333335,50.99,50.65,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T10:10:00+05:30,Confirmed
ULTRACEMCO,Construction Materials,11888.0,11912.0,11881.0,11942.0,12034.0,12109.0,12201.0,12293.0,12385.0,11867.0,11775.0,11700.0,11625.0,11550.0,12024.0,11926.0,-,-,2025-04-23T10:10:00+05:30,-,-
JSWSTEEL,Metals & Mining,1035.0,1035.5,1034.0,1047.2,1057.4,1070.6000000000001,1080.8000000000002,1091.0000000000005,1101.2000000000003,1034.0,1023.8,1010.5999999999999,997.4000000000001,984.1999999999998,1053.9,1045.8,-,-,2025-04-23T10:10:00+05:30,-,-
OIL,Oil Gas & Consumable Fuels,404.95,405.25,404.3,400.8333333333333,409.96666666666664,415.93333333333334,425.06666666666666,434.20000000000005,443.33333333333326,394.8666666666666,385.7333333333333,379.7666666666666,373.79999999999995,367.83333333333326,409.85,405.0,-,-,2025-04-23T10:10:00+05:30,-,-
JIOFIN,Financial Services,254.19,254.7,254.0,248.5333333333333,253.36666666666662,256.1733333333333,261.00666666666666,265.84000000000003,270.6733333333333,245.7266666666666,240.8933333333333,238.0866666666666,235.27999999999992,232.47333333333313,253.4,251.39,R1,Long,2025-04-23T10:10:00+05:30,2025-04-23T10:05:00+05:30,Confirmed
FEDERALBNK,Financial Services,198.51,198.93,198.49,202.59666666666666,204.54333333333332,207.44666666666666,209.39333333333332,211.33999999999992,213.28666666666663,199.69333333333333,197.74666666666667,194.84333333333333,191.93999999999994,189.03666666666663,202.99,201.5,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T10:05:00+05:30,Confirmed
IGL,Oil Gas & Consumable Fuels,185.22,185.5,185.1,186.86666666666667,191.73333333333335,195.31666666666666,200.18333333333334,205.05,209.91666666666674,183.28333333333336,178.41666666666669,174.83333333333337,171.2500000000001,167.66666666666674,189.71,187.66,-,-,2025-04-23T10:10:00+05:30,-,-
PETRONET,Oil Gas & Consumable Fuels,312.45,313.3,312.2,315.01666666666665,317.5333333333333,321.51666666666665,324.0333333333333,326.54999999999995,329.0666666666666,311.0333333333333,308.51666666666665,304.5333333333333,300.54999999999995,296.5666666666666,315.5,313.9,-,-,2025-04-23T10:10:00+05:30,-,-
NTPC,Power,361.6,361.8,361.5,362.3333333333333,364.96666666666664,369.68333333333334,372.31666666666666,374.95000000000005,377.58333333333326,357.6166666666666,354.9833333333333,350.2666666666666,345.54999999999995,340.83333333333326,363.7,362.05,-,-,2025-04-23T10:10:00+05:30,-,-
NAUKRI,Consumer Services,7068.5,7090.0,7062.0,6958.5,7025.0,7096.5,7163.0,7229.5,7296.0,6887.0,6820.5,6749.0,6677.5,6606.0,7030.0,6976.0,R1,Long,2025-04-23T10:10:00+05:30,2025-04-23T10:10:00+05:30,Confirmed
HINDZINC,Metals & Mining,441.75,442.1,441.25,450.1666666666667,456.33333333333337,466.9166666666667,473.08333333333337,479.25,485.41666666666674,439.58333333333337,433.4166666666667,422.83333333333337,412.25,401.66666666666674,451.05,447.05,-,-,2025-04-23T10:10:00+05:30,-,-
IDEA,Telecommunication,7.85,7.87,7.83,8.01,8.07,8.169999999999998,8.229999999999999,8.29,8.349999999999998,7.91,7.8500000000000005,7.75,7.650000000000002,7.550000000000001,8.03,7.93,-,-,2025-04-23T10:10:00+05:30,-,-
MOTILALOFS,Financial Services,755.0,762.25,754.4,711.8000000000001,742.6000000000001,760.8000000000001,791.6000000000001,822.4000000000001,853.2000000000003,693.6000000000001,662.8000000000001,644.6000000000001,626.4000000000001,608.2000000000003,739.8,729.0,R2,Long,2025-04-23T10:10:00+05:30,2025-04-23T09:55:00+05:30,Confirmed
POWERGRID,Power,311.15,312.35,311.1,314.8,317.5,322.45,325.15,327.85,330.54999999999995,309.85,307.15000000000003,302.20000000000005,297.2500000000001,292.30000000000007,316.1,313.35,-,-,2025-04-23T10:10:00+05:30,-,-
APOLLOTYRE,Automobile and Auto Components,462.7,462.7,461.25,462.0666666666666,466.1833333333332,469.96666666666664,474.08333333333326,478.19999999999993,482.3166666666666,458.2833333333332,454.1666666666666,450.38333333333316,446.5999999999997,442.8166666666664,465.55,462.4,-,-,2025-04-23T10:10:00+05:30,-,-
NHPC,Power,89.65,89.95,89.53,89.33666666666666,91.42333333333332,92.96666666666665,95.05333333333331,97.13999999999999,99.22666666666663,87.79333333333332,85.70666666666666,84.16333333333333,82.62,81.07666666666665,91.35,90.26,-,-,2025-04-23T10:10:00+05:30,-,-
LTIM,Information Technology,4474.0,4488.7,4456.2,4309.5,4370.9,4421.4,4482.799999999999,4544.199999999999,4605.5999999999985,4259.0,4197.6,4147.1,4096.6,4046.1000000000004,4508.5,4399.9,R3,Long,2025-04-23T10:10:00+05:30,2025-04-23T10:00:00+05:30,Confirmed
JUBLFOOD,Consumer Services,693.2,693.8,692.8,701.4,711.5999999999999,720.9,731.0999999999999,741.2999999999995,751.4999999999995,692.0999999999999,681.9,672.5999999999999,663.2999999999995,653.9999999999995,706.45,700.05,-,-,2025-04-23T10:10:00+05:30,-,-
CUMMINSIND,Capital Goods,2876.9,2884.9,2876.8,2902.0,2932.5,2968.5,2999.0,3029.5,3060.0,2866.0,2835.5,2799.5,2763.5,2727.5,2907.9,2888.0,-,-,2025-04-23T10:10:00+05:30,-,-
LICHSGFIN,Financial Services,600.0,601.0,599.4,609.0500000000001,615.1000000000001,621.3000000000001,627.3500000000001,633.4000000000001,639.4500000000003,602.8500000000001,596.8000000000001,590.6000000000001,584.4000000000001,578.2000000000003,613.75,610.0,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T10:05:00+05:30,Confirmed
TATATECH,Information Technology,713.8,716.0,713.7,698.85,718.7,731.65,751.5,771.3500000000001,791.2,685.9000000000001,666.0500000000001,653.1000000000001,640.1500000000005,627.2000000000003,720.9,714.1,-,-,2025-04-23T10:10:00+05:30,-,-
BOSCHLTD,Automobile and Auto Components,28100.0,28130.0,28080.0,28008.333333333332,28361.666666666664,28703.333333333332,29056.666666666664,29410.0,29763.33333333333,27666.666666666664,27313.333333333332,26971.666666666664,26630.0,26288.33333333333,28220.0,28035.0,-,-,2025-04-23T10:10:00+05:30,-,-
ACC,Construction Materials,2056.7,2060.4,2056.0,2086.6333333333337,2099.466666666667,2117.2333333333336,2130.066666666667,2142.9000000000015,2155.7333333333336,2068.8666666666672,2056.0333333333338,2038.2666666666673,2020.500000000001,2002.7333333333345,2095.9,2080.6,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T10:00:00+05:30,Confirmed
ADANIENT,Metals & Mining,2436.6,2449.4,2436.6,2456.633333333333,2472.2666666666664,2499.0333333333333,2514.6666666666665,2530.2999999999993,2545.9333333333325,2429.8666666666663,2414.233333333333,2387.4666666666662,2360.699999999999,2333.9333333333325,2473.8,2454.0,-,-,2025-04-23T10:10:00+05:30,-,-
WAAREEENER,Capital Goods,2817.0,2824.0,2815.0,2590.9666666666667,2673.9333333333334,2731.9666666666667,2814.9333333333334,2897.8999999999996,2980.866666666667,2532.9333333333334,2449.9666666666667,2391.9333333333334,2333.8999999999996,2275.866666666667,2845.0,2760.3,R3,Long,2025-04-23T10:10:00+05:30,2025-04-23T09:35:00+05:30,Confirmed
COALINDIA,Oil Gas & Consumable Fuels,396.75,399.25,396.55,399.56666666666666,404.8333333333333,411.06666666666666,416.3333333333333,421.5999999999999,426.86666666666656,393.3333333333333,388.06666666666666,381.8333333333333,375.5999999999999,369.36666666666656,401.6,399.6,-,-,2025-04-23T10:10:00+05:30,-,-
SBILIFE,Financial Services,1607.8,1609.5,1606.8,1623.8999999999999,1634.9999999999998,1651.0,1662.1,1673.2000000000003,1684.3000000000002,1607.8999999999996,1596.7999999999997,1580.7999999999995,1564.7999999999993,1548.7999999999993,1625.0,1614.5,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T09:55:00+05:30,Confirmed
MAXHEALTH,Healthcare,1127.0,1132.5,1126.0,1111.8,1154.8,1180.9,1223.9,1266.9,1309.9,1085.6999999999998,1042.6999999999998,1016.5999999999997,990.4999999999991,964.3999999999996,1149.9,1137.5,-,-,2025-04-23T10:10:00+05:30,-,-
LTF,Financial Services,173.61,174.17,173.61,172.48666666666668,175.53333333333336,177.73666666666668,180.78333333333336,183.83000000000004,186.87666666666672,170.28333333333336,167.23666666666668,165.03333333333336,162.8300000000001,160.62666666666678,175.01,173.33,-,-,2025-04-23T10:10:00+05:30,-,-
IREDA,Financial Services,175.31,176.3,175.3,177.23666666666668,180.67333333333335,182.70666666666668,186.14333333333335,189.57999999999993,193.01666666666665,175.20333333333335,171.76666666666668,169.73333333333335,167.7,165.66666666666674,182.75,179.45,-,-,2025-04-23T10:10:00+05:30,-,-
ABCAPITAL,Financial Services,201.08,201.57,201.0,204.48666666666668,206.32333333333335,208.82666666666668,210.66333333333336,212.5,214.3366666666667,201.98333333333335,200.14666666666668,197.64333333333335,195.14,192.63666666666666,206.04,203.3,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T10:10:00+05:30,Confirmed
ASIANPAINT,Consumer Durables,2440.9,2443.7,2437.7,2431.8333333333335,2450.166666666667,2468.3333333333335,2486.666666666667,2505.0,2523.333333333334,2413.666666666667,2395.3333333333335,2377.166666666667,2359.0,2340.833333333334,2439.5,2428.0,R1,Long,2025-04-23T10:10:00+05:30,2025-04-23T09:50:00+05:30,Confirmed
PIIND,Chemicals,3673.2,3675.0,3667.7,3705.7666666666664,3736.2333333333327,3772.9666666666662,3803.4333333333325,3833.899999999998,3864.366666666665,3669.033333333333,3638.5666666666666,3601.833333333333,3565.0999999999995,3528.366666666665,3717.0,3695.0,-,-,2025-04-23T10:10:00+05:30,-,-
APLAPOLLO,Capital Goods,1611.1,1617.8,1603.3,1619.8,1649.1999999999998,1676.8,1706.1999999999998,1735.599999999999,1764.999999999999,1592.1999999999998,1562.8,1535.1999999999998,1507.599999999999,1479.999999999999,1644.9,1630.9,-,-,2025-04-23T10:10:00+05:30,-,-
HYUNDAI,Automobile and Auto Components,1701.2,1705.4,1696.0,1698.8999999999999,1713.7999999999997,1723.8999999999999,1738.7999999999997,1753.6999999999998,1768.5999999999995,1688.7999999999997,1673.8999999999999,1663.7999999999997,1653.6999999999998,1643.5999999999995,1712.3,1700.4,-,-,2025-04-23T10:10:00+05:30,-,-
BAJAJHLDNG,Financial Services,12297.0,12339.0,12290.0,12322.333333333334,12437.666666666668,12551.333333333334,12666.666666666668,12782.0,12897.333333333336,12208.666666666668,12093.333333333334,11979.666666666668,11866.0,11752.333333333336,12495.0,12363.0,-,-,2025-04-23T10:10:00+05:30,-,-
ADANIGREEN,Power,930.8,937.45,930.55,950.1166666666667,958.6833333333334,974.0666666666667,982.6333333333334,991.2000000000003,999.7666666666669,934.7333333333333,926.1666666666666,910.7833333333333,895.3999999999999,880.0166666666669,956.9,946.55,-,-,2025-04-23T10:10:00+05:30,-,-
TITAN,Consumer Durables,3342.5,3353.5,3342.3,3338.7666666666664,3357.433333333333,3377.4666666666667,3396.133333333333,3414.8,3433.466666666667,3318.7333333333327,3300.066666666666,3280.0333333333324,3259.999999999998,3239.9666666666653,3357.9,3337.3,-,-,2025-04-23T10:10:00+05:30,-,-
TATACOMM,Telecommunication,1599.8,1602.0,1595.0,1592.3999999999999,1624.1999999999998,1649.7,1681.5,1713.3000000000006,1745.0999999999995,1566.8999999999996,1535.0999999999997,1509.5999999999995,1484.099999999999,1458.5999999999995,1655.3,1610.0,-,-,2025-04-23T10:10:00+05:30,-,-
BHEL,Capital Goods,225.92,227.09,225.8,229.28999999999996,231.47999999999993,234.63999999999996,236.82999999999993,239.01999999999992,241.2099999999998,226.12999999999994,223.93999999999997,220.77999999999994,217.62,214.45999999999992,230.39,229.15,-,-,2025-04-23T10:10:00+05:30,-,-
CONCOR,Services,707.45,708.6,707.05,711.6333333333333,715.2666666666667,720.4333333333333,724.0666666666666,727.7,731.3333333333335,706.4666666666667,702.8333333333334,697.6666666666667,692.5000000000005,687.3333333333335,715.5,710.1,-,-,2025-04-23T10:10:00+05:30,-,-
ICICIBANK,Financial Services,1418.5,1420.4,1418.0,1411.3999999999999,1423.8999999999996,1431.2999999999997,1443.7999999999995,1456.2999999999993,1468.7999999999993,1403.9999999999998,1391.5,1384.1,1376.7000000000003,1369.3000000000002,1429.9,1417.7,-,-,2025-04-23T10:10:00+05:30,-,-
ETERNAL,Consumer Services,235.4,236.11,235.4,238.64,242.27999999999997,247.08999999999997,250.72999999999996,254.36999999999995,258.01,233.82999999999998,230.19,225.38,220.57000000000005,215.76,240.25,237.48,-,-,2025-04-23T10:10:00+05:30,-,-
BRITANNIA,Fast Moving Consumer Goods,5447.2,5454.4,5441.3,5434.833333333333,5485.666666666666,5535.833333333333,5586.666666666666,5637.5,5688.333333333332,5384.666666666666,5333.833333333333,5283.666666666666,5233.5,5183.333333333332,5444.7,5412.0,-,-,2025-04-23T10:10:00+05:30,-,-
PAYTM,Financial Services,870.0,874.2,869.8,887.6333333333333,896.6666666666666,911.4333333333333,920.4666666666666,929.5,938.5333333333333,872.8666666666667,863.8333333333334,849.0666666666667,834.3000000000002,819.5333333333333,888.5,882.55,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T09:50:00+05:30,Confirmed
KPITTECH,Information Technology,1203.3,1207.0,1202.1,1167.8666666666666,1178.7333333333331,1191.8666666666666,1202.7333333333331,1213.5999999999995,1224.4666666666662,1154.7333333333331,1143.8666666666666,1130.7333333333331,1117.5999999999995,1104.4666666666662,1195.6,1179.9,R3,Long,2025-04-23T10:10:00+05:30,2025-04-23T10:10:00+05:30,Confirmed
HAVELLS,Consumer Durables,1611.2,1614.5,1610.1,1661.0666666666666,1677.4333333333332,1690.1666666666665,1706.533333333333,1722.8999999999996,1739.2666666666664,1648.3333333333333,1631.9666666666667,1619.2333333333333,1606.5,1593.7666666666664,1640.0,1583.4,-,-,2025-04-23T10:10:00+05:30,-,-
LUPIN,Healthcare,2086.9,2086.9,2080.4,2031.5666666666666,2076.133333333333,2105.5666666666666,2150.133333333333,2194.7,2239.2666666666664,2002.1333333333332,1957.5666666666666,1928.1333333333332,1898.6999999999998,1869.2666666666664,2057.9,2033.9,R1,Long,2025-04-23T10:10:00+05:30,2025-04-23T09:50:00+05:30,Confirmed
SUZLON,Capital Goods,58.28,58.4,58.21,59.95666666666667,60.89333333333334,62.516666666666666,63.45333333333333,64.39,65.32666666666668,58.33333333333334,57.396666666666675,55.773333333333355,54.150000000000006,52.5266666666667,59.95,59.43,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T10:10:00+05:30,Confirmed
ABB,Capital Goods,5646.5,5672.0,5641.5,5659.333333333333,5727.166666666666,5771.833333333333,5839.666666666666,5907.5,5975.333333333332,5614.666666666666,5546.833333333333,5502.166666666666,5457.5,5412.833333333332,5756.5,5710.5,R1,Long,2025-04-23T10:10:00+05:30,2025-04-23T09:55:00+05:30,Confirmed
SOLARINDS,Chemicals,12910.0,12965.0,12900.0,12753.666666666666,12978.333333333332,13122.666666666666,13347.333333333332,13572.0,13796.666666666664,12609.333333333332,12384.666666666666,12240.333333333332,12096.0,11951.666666666664,13155.0,12972.0,-,-,2025-04-23T10:10:00+05:30,-,-
GMRAIRPORT,Services,86.1,86.28,86.05,86.93333333333334,87.66666666666667,88.68333333333334,89.41666666666667,90.14999999999998,90.88333333333333,85.91666666666667,85.18333333333334,84.16666666666667,83.14999999999998,82.13333333333333,87.28,86.77,-,-,2025-04-23T10:10:00+05:30,-,-
INDIANB,Financial Services,577.65,578.8,577.1,584.6833333333333,592.9166666666665,603.0333333333332,611.2666666666664,619.4999999999995,627.7333333333329,574.5666666666666,566.3333333333334,556.2166666666667,546.0999999999999,535.9833333333333,587.7,584.1,-,-,2025-04-23T10:10:00+05:30,-,-
DLF,Realty,684.3,687.05,684.3,682.0666666666667,695.9333333333334,706.8666666666667,720.7333333333333,734.6000000000001,748.4666666666667,671.1333333333334,657.2666666666668,646.3333333333335,635.4000000000003,624.4666666666667,690.4,685.05,-,-,2025-04-23T10:10:00+05:30,-,-
GODREJPROP,Realty,2145.4,2154.5,2145.0,2068.5,2125.5,2156.0,2213.0,2270.0,2327.0,2038.0,1981.0,1950.5,1920.0,1889.5,2123.4,2104.9,R1,Long,2025-04-23T10:10:00+05:30,2025-04-23T10:10:00+05:30,Confirmed
SJVN,Power,98.05,98.64,97.96,98.38666666666666,101.61333333333332,104.12666666666667,107.35333333333332,110.57999999999996,113.80666666666662,95.8733333333333,92.64666666666665,90.1333333333333,87.61999999999992,85.10666666666657,100.87,99.91,-,-,2025-04-23T10:10:00+05:30,-,-
PNB,Financial Services,102.49,102.71,102.28,103.59666666666665,104.5333333333333,105.68666666666665,106.6233333333333,107.55999999999995,108.49666666666661,102.4433333333333,101.50666666666665,100.3533333333333,99.19999999999996,98.04666666666657,104.44,103.8,-,-,2025-04-23T10:10:00+05:30,-,-
INDIGO,Services,5503.0,5516.0,5493.0,5544.666666666667,5638.333333333334,5742.666666666667,5836.333333333334,5930.0,6023.666666666668,5440.333333333334,5346.666666666667,5242.333333333334,5138.0,5033.666666666668,5546.5,5489.0,-,-,2025-04-23T10:10:00+05:30,-,-
UPL,Chemicals,666.5,668.3,666.0,673.3166666666667,680.5333333333334,688.3666666666667,695.5833333333334,702.8000000000002,710.0166666666669,665.4833333333335,658.2666666666668,650.4333333333335,642.6000000000004,634.7666666666669,673.75,664.0,-,-,2025-04-23T10:10:00+05:30,-,-
PFC,Financial Services,430.0,431.15,429.45,437.6000000000001,444.65000000000015,451.1500000000001,458.20000000000016,465.2500000000001,472.3000000000004,431.10000000000014,424.05000000000007,417.5500000000001,411.04999999999995,404.5500000000002,441.0,436.15,S1,Short,2025-04-23T10:10:00+05:30,2025-04-23T10:10:00+05:30,Confirmed
TCS,Information Technology,3378.0,3384.1,3375.9,3314.433333333333,3333.866666666666,3353.333333333333,3372.766666666666,3392.199999999999,3411.6333333333314,3294.966666666666,3275.533333333333,3256.0666666666657,3236.5999999999985,3217.1333333333314,3370.0,3337.3,R3,Long,2025-04-23T10:10:00+05:30,2025-04-23T10:05:00+05:30,Confirmed
M&MFIN,Financial Services,267.25,268.85,267.15,276.9,280.15,283.15,286.4,289.65,292.9,273.9,270.65,267.65,264.65,261.65,278.05,269.9,S2,Short,2025-04-23T10:10:00+05:30,2025-04-23T10:05:00+05:30,Confirmed
INDHOTEL,Consumer Services,834.45,834.55,834.45,834.8833333333333,843.9666666666667,854.0333333333334,863.1166666666668,872.2000000000005,881.2833333333333,824.8166666666666,815.7333333333332,805.6666666666665,795.5999999999997,785.5333333333333,834.0,827.15,-,-,2025-04-23T10:15:00+05:30,-,-
IRB,Construction,47.7,47.7,47.65,48.383333333333326,49.31666666666665,50.08333333333332,51.016666666666644,51.94999999999996,52.8833333333333,47.61666666666665,46.68333333333333,45.91666666666666,45.14999999999999,44.383333333333326,49.0,48.6,-,-,2025-04-23T10:15:00+05:30,-,-
SBICARD,Financial Services,907.05,907.35,907.05,911.6999999999999,926.9999999999999,938.1999999999999,953.4999999999999,968.8000000000002,984.0999999999999,900.4999999999999,885.1999999999999,873.9999999999999,862.8000000000002,851.5999999999999,918.4,910.05,-,-,2025-04-23T10:15:00+05:30,-,-
BSE,Financial Services,6230.0,6235.0,6227.5,6291.5,6358.0,6474.5,6541.0,6607.5,6674.0,6175.0,6108.5,5992.0,5875.5,5759.0,6335.5,6290.0,-,-,2025-04-23T10:15:00+05:30,-,-
BHARTIARTL,Telecommunication,1844.1,1844.8,1843.0,1859.0,1881.2,1910.2,1932.4,1954.6000000000004,1976.8000000000002,1830.0,1807.8,1778.8,1749.8000000000002,1720.8000000000002,1867.0,1856.0,-,-,2025-04-23T10:15:00+05:30,-,-
NTPCGREEN,Power,108.14,108.16,108.0,107.71666666666665,108.7833333333333,109.62666666666665,110.6933333333333,111.75999999999993,112.8266666666666,106.8733333333333,105.80666666666666,104.96333333333331,104.11999999999998,103.27666666666659,109.95,108.51,R2,Long,2025-04-23T10:15:00+05:30,2025-04-23T09:45:00+05:30,Confirmed
SAIL,Metals & Mining,114.61,114.66,114.6,116.80666666666667,118.16333333333334,120.34666666666666,121.70333333333333,123.06,124.41666666666669,114.62333333333335,113.26666666666668,111.08333333333336,108.90000000000003,106.7166666666667,117.35,116.86,S1,Short,2025-04-23T10:15:00+05:30,2025-04-23T10:15:00+05:30,Confirmed
LODHA,Realty,1341.3,1342.0,1341.0,1312.7666666666667,1340.5333333333333,1367.6666666666667,1395.4333333333334,1423.2000000000003,1450.9666666666667,1285.6333333333332,1257.8666666666666,1230.7333333333331,1203.6,1176.4666666666662,1351.0,1330.0,R1,Long,2025-04-23T10:15:00+05:30,2025-04-23T09:25:00+05:30,Confirmed
TATAPOWER,Power,382.9,382.9,382.45,390.3500000000001,393.70000000000016,398.80000000000007,402.15000000000015,405.5000000000002,408.85000000000036,385.25000000000017,381.9000000000001,376.8000000000002,371.7000000000003,366.60000000000036,391.05,389.7,S1,Short,2025-04-23T10:15:00+05:30,2025-04-23T10:15:00+05:30,Confirmed
VOLTAS,Consumer Durables,1301.1,1302.0,1301.0,1334.7666666666667,1367.0333333333333,1389.4666666666667,1421.7333333333333,1454.0,1486.2666666666664,1312.3333333333333,1280.0666666666666,1257.6333333333332,1235.1999999999998,1212.7666666666664,1354.0,1310.0,S1,Short,2025-04-23T10:15:00+05:30,2025-04-23T10:05:00+05:30,Confirmed
MARICO,Fast Moving Consumer Goods,712.35,712.7,712.3,706.5500000000001,719.0000000000001,728.85,741.3000000000001,753.75,766.2000000000003,696.7000000000002,684.2500000000001,674.4000000000002,664.5500000000002,654.7000000000003,714.5,708.6,-,-,2025-04-23T10:15:00+05:30,-,-
NATIONALUM,Metals & Mining,158.76,158.79,158.65,160.49,162.70000000000002,166.61,168.82000000000002,171.02999999999997,173.24,156.58,154.37,150.46,146.54999999999995,142.64,162.75,160.3,-,-,2025-04-23T10:15:00+05:30,-,-
CHOLAFIN,Financial Services,1565.7,1566.8,1565.0,1590.9333333333334,1624.4666666666667,1682.5333333333333,1716.0666666666666,1749.5999999999995,1783.1333333333332,1532.8666666666668,1499.3333333333335,1441.2666666666669,1383.2000000000003,1325.1333333333332,1619.6,1587.0,-,-,2025-04-23T10:15:00+05:30,-,-
DRREDDY,Healthcare,1182.5,1183.3,1182.1,1172.6000000000001,1182.9000000000003,1190.8000000000002,1201.1000000000004,1211.4000000000005,1221.7000000000007,1164.7000000000003,1154.4,1146.5000000000002,1138.6000000000004,1130.7000000000007,1185.8,1175.9,-,-,2025-04-23T10:15:00+05:30,-,-
VMM,Consumer Services,110.43,110.45,110.22,112.95333333333333,114.20666666666666,115.74333333333333,116.99666666666666,118.25,119.50333333333333,111.41666666666667,110.16333333333334,108.62666666666668,107.09000000000003,105.55333333333334,113.5,112.7,S1,Short,2025-04-23T10:15:00+05:30,2025-04-23T10:05:00+05:30,Confirmed
SHREECEM,Construction Materials,30940.0,30940.0,30920.0,31031.666666666668,31263.333333333336,31616.666666666668,31848.333333333336,32080.0,32311.66666666667,30678.333333333336,30446.666666666668,30093.333333333336,29740.0,29386.66666666667,30945.0,30640.0,-,-,2025-04-23T10:15:00+05:30,-,-
