symbol,sector,close,high,low,p,r1,r2,r3,r4,r5,s1,s2,s3,s4,s5,opening_high,opening_low,breaking_level,breaking_type,timestamp,breakout_timestamp,status
NTPC,Power,362.6,362.85,362.5,361.98333333333335,366.0666666666667,368.33333333333337,372.41666666666674,376.5000000000002,380.5833333333335,359.7166666666667,355.6333333333333,353.3666666666667,351.1,348.8333333333335,364.45,361.6,-,-,2025-04-24T11:45:00+05:30,-,-
NAUKRI,Consumer Services,7113.5,7125.0,7092.5,7053.833333333333,7156.666666666666,7227.833333333333,7330.666666666666,7433.5,7536.333333333332,6982.666666666666,6879.833333333333,6808.666666666666,6737.5,6666.333333333332,7100.0,7031.5,-,-,2025-04-24T11:45:00+05:30,-,-
HINDZINC,Metals & Mining,460.85,460.95,460.2,445.8666666666666,454.23333333333323,459.41666666666663,467.78333333333325,476.14999999999986,484.5166666666664,440.6833333333332,432.3166666666666,427.1333333333332,421.9499999999998,416.7666666666664,451.35,446.8,R2,Long,2025-04-24T11:45:00+05:30,2025-04-24T09:55:00+05:30,Confirmed
IDEA,Telecommunication,8.0,8.0,7.98,7.913333333333334,8.146666666666668,8.283333333333335,8.51666666666667,8.750000000000004,8.983333333333338,7.776666666666667,7.543333333333333,7.406666666666666,7.27,7.133333333333333,8.02,7.94,-,-,2025-04-24T11:45:00+05:30,-,-
MOTILALOFS,Financial Services,761.8,762.0,761.25,757.9833333333332,786.9666666666665,804.9333333333333,833.9166666666665,862.8999999999999,891.8833333333328,740.0166666666664,711.0333333333332,693.0666666666664,675.0999999999995,657.1333333333328,777.6,761.05,-,-,2025-04-24T11:45:00+05:30,-,-
POWERGRID,Power,314.55,314.8,314.45,313.5,317.55,320.15000000000003,324.20000000000005,328.2500000000001,332.30000000000007,310.9,306.84999999999997,304.24999999999994,301.64999999999986,299.04999999999995,315.85,313.3,-,-,2025-04-24T11:45:00+05:30,-,-
APOLLOTYRE,Automobile and Auto Components,460.0,460.0,460.0,461.3999999999999,465.74999999999983,471.3499999999999,475.6999999999998,480.0499999999997,484.39999999999964,455.79999999999984,451.44999999999993,445.84999999999985,440.2499999999998,434.64999999999964,462.3,458.0,-,-,2025-04-24T11:50:00+05:30,-,-
NHPC,Power,89.9,89.93,89.9,90.17666666666666,91.68333333333332,92.99666666666666,94.50333333333332,96.00999999999999,97.51666666666665,88.86333333333333,87.35666666666667,86.04333333333334,84.73000000000002,83.41666666666669,91.16,90.19,-,-,2025-04-24T11:50:00+05:30,-,-
LTIM,Information Technology,4525.0,4527.4,4515.0,4498.866666666666,4597.833333333332,4658.966666666666,4757.9333333333325,4856.9,4955.866666666665,4437.733333333332,4338.7666666666655,4277.633333333331,4216.499999999998,4155.366666666663,4589.8,4446.3,-,-,2025-04-24T11:45:00+05:30,-,-
JUBLFOOD,Consumer Services,706.15,706.35,706.05,706.4500000000002,723.0500000000003,732.6500000000001,749.2500000000002,765.8500000000001,782.4500000000005,696.8500000000004,680.2500000000002,670.6500000000004,661.0500000000006,651.4500000000007,718.45,709.05,-,-,2025-04-24T11:50:00+05:30,-,-
CUMMINSIND,Capital Goods,2910.0,2910.5,2910.0,2932.8333333333335,3005.666666666667,3045.4333333333334,3118.266666666667,3191.1000000000004,3263.9333333333343,2893.066666666667,2820.2333333333336,2780.466666666667,2740.7000000000007,2700.9333333333343,2965.9,2919.0,-,-,2025-04-24T11:50:00+05:30,-,-
LICHSGFIN,Financial Services,614.6,614.6,614.6,607.8833333333333,620.1666666666666,626.6333333333333,638.9166666666666,651.1999999999998,663.4833333333331,601.4166666666666,589.1333333333333,582.6666666666666,576.1999999999998,569.7333333333331,623.9,612.85,-,-,2025-04-24T11:50:00+05:30,-,-
TATATECH,Information Technology,722.6,722.6,722.15,719.7166666666667,727.6333333333334,734.7666666666668,742.6833333333335,750.6000000000004,758.5166666666669,712.5833333333334,704.6666666666666,697.5333333333333,690.3999999999999,683.2666666666664,726.1,720.4,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T10:25:00+05:30,Confirmed
BOSCHLTD,Automobile and Auto Components,28370.0,28370.0,28370.0,28310.0,28705.0,28995.0,29390.0,29785.0,30180.0,28020.0,27625.0,27335.0,27045.0,26755.0,28500.0,28325.0,-,-,2025-04-24T11:50:00+05:30,-,-
ACC,Construction Materials,2087.2,2087.2,2087.2,2063.6,2084.2,2116.5,2137.1,2157.6999999999994,2178.2999999999993,2031.2999999999997,2010.6999999999998,1978.3999999999996,1946.0999999999985,1913.7999999999993,2073.5,2055.8,R1,Long,2025-04-24T11:50:00+05:30,2025-04-24T09:55:00+05:30,Confirmed
ADANIENT,Metals & Mining,2436.7,2437.2,2436.7,2449.5333333333333,2477.866666666667,2502.1333333333337,2530.466666666667,2558.800000000001,2587.133333333334,2425.2666666666664,2396.933333333333,2372.666666666666,2348.3999999999996,2324.1333333333323,2459.9,2442.7,-,-,2025-04-24T11:50:00+05:30,-,-
WAAREEENER,Capital Goods,2873.2,2874.1,2872.8,2954.933333333333,3169.0666666666657,3330.433333333333,3544.5666666666657,3758.699999999998,3972.833333333331,2793.5666666666657,2579.433333333333,2418.0666666666657,2256.699999999998,2095.3333333333303,2948.0,2874.5,-,-,2025-04-24T11:50:00+05:30,-,-
COALINDIA,Oil Gas & Consumable Fuels,401.0,401.2,401.0,398.18333333333334,402.3666666666667,405.78333333333336,409.9666666666667,414.15,418.33333333333326,394.76666666666665,390.5833333333333,387.16666666666663,383.7499999999998,380.33333333333326,399.45,397.4,-,-,2025-04-24T11:50:00+05:30,-,-
