symbol,sector,close,high,low,p,r1,r2,r3,r4,r5,s1,s2,s3,s4,s5,opening_high,opening_low,breaking_level,breaking_type,timestamp,breakout_timestamp,status
BAJAJ-AUTO,Automobile and Auto Components,8101.0,8110.5,8101.0,8157.5,8365.0,8482.5,8690.0,8897.5,9105.0,8040.0,7832.5,7715.0,7597.5,7480.0,8186.5,8090.0,-,-,2025-04-22T13:25:00+05:30,-,-
MARUTI,Automobile and Auto Components,11695.0,11696.0,11680.0,11700.666666666666,11813.333333333332,11881.666666666666,11994.333333333332,12107.0,12219.666666666664,11632.333333333332,11519.666666666666,11451.333333333332,11383.0,11314.666666666664,11788.0,11712.0,-,-,2025-04-22T13:25:00+05:30,-,-
MAHABANK,Financial Services,51.31,51.42,51.29,50.39000000000001,51.72000000000001,52.540000000000006,53.87000000000001,55.20000000000002,56.53000000000003,49.570000000000014,48.24000000000001,47.420000000000016,46.60000000000002,45.78000000000003,51.64,50.45,-,-,2025-04-22T13:25:00+05:30,-,-
ULTRACEMCO,Construction Materials,11983.0,11985.0,11974.0,11941.666666666666,12102.333333333332,12270.666666666666,12431.333333333332,12592.0,12752.666666666664,11773.333333333332,11612.666666666666,11444.333333333332,11276.0,11107.666666666664,11964.0,11868.0,-,-,2025-04-22T13:25:00+05:30,-,-
JSWSTEEL,Metals & Mining,1043.0,1043.9,1042.4,1026.1000000000001,1051.7000000000003,1069.4,1095.0000000000002,1120.6000000000001,1146.2000000000007,1008.4000000000003,982.8000000000002,965.1000000000004,947.4000000000005,929.7000000000007,1060.4,1040.7,-,-,2025-04-22T13:25:00+05:30,-,-
OIL,Oil Gas & Consumable Fuels,404.5,404.65,404.2,391.90000000000003,402.45000000000005,409.05,419.6,430.14999999999986,440.70000000000005,385.30000000000007,374.75000000000006,368.1500000000001,361.55000000000007,354.95000000000005,397.9,392.25,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T11:40:00+05:30,Confirmed
JIOFIN,Financial Services,250.79,251.2,250.52,246.96,249.42000000000002,252.46,254.92000000000002,257.38,259.84000000000003,243.92000000000002,241.46,238.42000000000002,235.38,232.34000000000003,247.05,243.81,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T13:05:00+05:30,Confirmed
FEDERALBNK,Financial Services,203.59,203.6,203.4,199.99666666666667,204.89333333333335,207.74666666666667,212.64333333333335,217.54000000000008,222.43666666666672,197.14333333333335,192.24666666666667,189.39333333333335,186.54000000000008,183.68666666666672,205.5,202.55,-,-,2025-04-22T13:25:00+05:30,-,-
IGL,Oil Gas & Consumable Fuels,188.99,189.19,188.88,181.40666666666667,184.15333333333334,185.73666666666668,188.48333333333335,191.23000000000002,193.9766666666667,179.82333333333332,177.07666666666665,175.4933333333333,173.90999999999997,172.3266666666666,183.99,182.25,R3,Long,2025-04-22T13:25:00+05:30,2025-04-22T13:25:00+05:30,Confirmed
PETRONET,Oil Gas & Consumable Fuels,317.0,317.1,316.85,310.28333333333336,318.3166666666667,323.03333333333336,331.0666666666667,339.10000000000014,347.13333333333344,305.5666666666667,297.53333333333336,292.8166666666667,288.10000000000014,283.38333333333344,314.9,313.55,-,-,2025-04-22T13:25:00+05:30,-,-
NTPC,Power,362.5,362.7,362.2,364.84999999999997,367.8999999999999,371.24999999999994,374.2999999999999,377.3499999999999,380.39999999999986,361.49999999999994,358.45,355.09999999999997,351.75,348.39999999999986,367.05,362.3,-,-,2025-04-22T13:25:00+05:30,-,-
NAUKRI,Consumer Services,6950.0,6950.5,6942.5,6915.166666666667,7055.833333333334,7172.666666666667,7313.333333333334,7454.0,7594.666666666668,6798.333333333334,6657.666666666667,6540.833333333334,6424.0,6307.166666666668,6973.5,6892.0,-,-,2025-04-22T13:25:00+05:30,-,-
HINDZINC,Metals & Mining,450.15,450.5,449.65,450.09999999999997,460.19999999999993,467.95,478.04999999999995,488.15,498.2499999999998,442.3499999999999,432.24999999999994,424.4999999999999,416.7499999999998,408.9999999999998,456.0,451.25,-,-,2025-04-22T13:25:00+05:30,-,-
IDEA,Telecommunication,8.03,8.04,8.01,7.853333333333333,8.406666666666666,8.743333333333332,9.296666666666665,9.85,10.403333333333332,7.516666666666666,6.963333333333333,6.626666666666667,6.289999999999999,5.953333333333333,8.1,7.96,-,-,2025-04-22T13:25:00+05:30,-,-
MOTILALOFS,Financial Services,712.7,713.25,712.0,678.1166666666667,700.9333333333334,716.8166666666667,739.6333333333334,762.45,785.2666666666669,662.2333333333333,639.4166666666666,623.5333333333333,607.6499999999999,591.7666666666669,698.2,685.6,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T09:45:00+05:30,Confirmed
POWERGRID,Power,314.0,314.1,313.6,316.81666666666666,325.18333333333334,330.3666666666667,338.73333333333335,347.10000000000014,355.4666666666667,311.6333333333333,303.26666666666665,298.0833333333333,292.9000000000001,287.7166666666667,319.75,315.8,-,-,2025-04-22T13:25:00+05:30,-,-
APOLLOTYRE,Automobile and Auto Components,464.85,465.1,464.8,457.1166666666666,466.03333333333325,471.26666666666665,480.1833333333333,489.1,498.01666666666665,451.8833333333332,442.9666666666666,437.7333333333332,432.4999999999998,427.2666666666664,461.55,458.35,-,-,2025-04-22T13:25:00+05:30,-,-
NHPC,Power,90.17,90.25,90.1,86.93666666666667,89.02333333333334,90.33666666666667,92.42333333333335,94.51000000000002,96.59666666666669,85.62333333333333,83.53666666666666,82.22333333333333,80.91,79.59666666666669,88.7,87.3,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T12:25:00+05:30,Confirmed
LTIM,Information Technology,4336.0,4336.7,4326.1,4282.466666666666,4364.9333333333325,4432.466666666666,4514.9333333333325,4597.399999999998,4679.866666666665,4214.9333333333325,4132.466666666666,4064.9333333333325,3997.399999999998,3929.866666666665,4320.0,4270.3,-,-,2025-04-22T13:25:00+05:30,-,-
JUBLFOOD,Consumer Services,704.0,705.0,703.9,698.8666666666667,703.6833333333334,711.6166666666667,716.4333333333334,721.2500000000002,726.0666666666671,690.9333333333334,686.1166666666667,678.1833333333334,670.2500000000002,662.3166666666671,698.45,691.2,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T13:25:00+05:30,Confirmed
CUMMINSIND,Capital Goods,2905.3,2907.3,2903.1,2917.2666666666664,2943.333333333333,2972.0666666666666,2998.133333333333,3024.2000000000007,3050.2666666666664,2888.533333333333,2862.4666666666662,2833.7333333333327,2804.999999999999,2776.2666666666664,2923.3,2894.3,-,-,2025-04-22T13:25:00+05:30,-,-
LICHSGFIN,Financial Services,612.85,613.05,612.4,610.1333333333333,615.2666666666667,624.1833333333333,629.3166666666666,634.45,639.5833333333333,601.2166666666667,596.0833333333334,587.1666666666667,578.2500000000002,569.3333333333335,609.0,603.0,-,-,2025-04-22T13:25:00+05:30,-,-
TATATECH,Information Technology,701.15,702.5,700.65,675.2333333333333,695.4666666666667,706.9833333333333,727.2166666666667,747.45,767.6833333333334,663.7166666666667,643.4833333333333,631.9666666666667,620.45,608.9333333333334,691.0,679.5,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T09:45:00+05:30,Confirmed
BOSCHLTD,Automobile and Auto Components,28025.0,28025.0,27970.0,27748.333333333332,27981.666666666664,28163.333333333332,28396.666666666664,28630.0,28863.33333333333,27566.666666666664,27333.333333333332,27151.666666666664,26970.0,26788.33333333333,27920.0,27665.0,-,-,2025-04-22T13:25:00+05:30,-,-
ACC,Construction Materials,2086.4,2087.7,2084.2,2080.2333333333336,2105.166666666667,2121.9333333333334,2146.866666666667,2171.8,2196.7333333333336,2063.466666666667,2038.5333333333338,2021.7666666666673,2005.000000000001,1988.2333333333345,2090.4,2073.8,-,-,2025-04-22T13:25:00+05:30,-,-
ADANIENT,Metals & Mining,2460.0,2461.2,2456.8,2434.3666666666663,2473.2333333333327,2503.7666666666664,2542.6333333333328,2581.499999999998,2620.366666666665,2403.8333333333326,2364.9666666666662,2334.4333333333325,2303.899999999998,2273.366666666665,2470.0,2444.5,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T11:00:00+05:30,Confirmed
WAAREEENER,Capital Goods,2601.3,2603.1,2601.0,2418.4333333333334,2491.766666666667,2539.3333333333335,2612.666666666667,2686.000000000001,2759.333333333334,2370.866666666667,2297.5333333333333,2249.9666666666667,2202.4000000000005,2154.833333333334,2566.1,2513.3,R2,Long,2025-04-22T13:25:00+05:30,2025-04-22T11:20:00+05:30,Confirmed
COALINDIA,Oil Gas & Consumable Fuels,402.65,402.7,402.4,400.7166666666667,405.7833333333334,411.0666666666667,416.13333333333344,421.2000000000003,426.2666666666669,395.4333333333334,390.3666666666667,385.08333333333337,379.80000000000007,374.5166666666669,405.55,403.0,-,-,2025-04-22T13:25:00+05:30,-,-
SBILIFE,Financial Services,1616.5,1616.5,1615.1,1618.1666666666667,1641.0333333333335,1653.5666666666668,1676.4333333333336,1699.3000000000002,1722.166666666667,1605.6333333333334,1582.7666666666667,1570.2333333333333,1557.6999999999998,1545.166666666667,1628.5,1618.2,-,-,2025-04-22T13:25:00+05:30,-,-
MAXHEALTH,Healthcare,1129.5,1129.5,1125.8,1078.1666666666667,1089.8333333333335,1106.6666666666667,1118.3333333333335,1130.0,1141.666666666667,1061.3333333333335,1049.6666666666667,1032.8333333333335,1016.0,999.166666666667,1081.9,1068.8,R3,Long,2025-04-22T13:25:00+05:30,2025-04-22T12:55:00+05:30,Confirmed
LTF,Financial Services,173.32,173.4,172.81,169.75,174.5,177.74,182.49,187.24,191.99,166.51,161.76,158.51999999999998,155.27999999999997,152.03999999999996,171.8,169.57,-,-,2025-04-22T13:25:00+05:30,-,-
IREDA,Financial Services,178.9,178.95,178.56,174.39333333333332,177.68666666666664,179.70333333333332,182.99666666666664,186.28999999999996,189.58333333333326,172.37666666666664,169.08333333333331,167.06666666666663,165.04999999999995,163.0333333333333,176.29,174.1,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T12:55:00+05:30,Confirmed
ABCAPITAL,Financial Services,206.92,206.95,206.78,201.77666666666667,205.70333333333335,208.91666666666669,212.84333333333336,216.7700000000001,220.69666666666672,198.56333333333333,194.63666666666666,191.42333333333332,188.21000000000004,184.99666666666667,204.18,202.65,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T11:55:00+05:30,Confirmed
ASIANPAINT,Consumer Durables,2440.0,2440.0,2437.6,2452.2999999999997,2463.5999999999995,2482.2,2493.4999999999995,2504.7999999999993,2516.0999999999985,2433.6999999999994,2422.3999999999996,2403.7999999999993,2385.199999999999,2366.5999999999985,2450.0,2418.0,-,-,2025-04-22T13:25:00+05:30,-,-
PIIND,Chemicals,3712.5,3720.6,3710.8,3671.6666666666665,3722.233333333333,3760.5666666666666,3811.133333333333,3861.7000000000007,3912.2666666666664,3633.333333333333,3582.7666666666664,3544.433333333333,3506.1000000000004,3467.7666666666664,3717.6,3681.1,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T12:20:00+05:30,Confirmed
APLAPOLLO,Capital Goods,1637.9,1642.0,1636.9,1590.8333333333333,1609.6666666666665,1619.8333333333333,1638.6666666666665,1657.5,1676.333333333333,1580.6666666666665,1561.8333333333333,1551.6666666666665,1541.5,1531.333333333333,1605.0,1590.4,-,-,2025-04-22T13:25:00+05:30,-,-
HYUNDAI,Automobile and Auto Components,1697.3,1697.8,1696.1,1678.6000000000001,1710.1000000000004,1730.0000000000002,1761.5000000000005,1793.000000000001,1824.500000000001,1658.7000000000003,1627.2,1607.3000000000002,1587.4,1567.500000000001,1700.5,1684.0,-,-,2025-04-22T13:25:00+05:30,-,-
BAJAJHLDNG,Financial Services,12300.0,12300.0,12290.0,12146.333333333334,12308.666666666668,12410.333333333334,12572.666666666668,12735.0,12897.333333333336,12044.666666666668,11882.333333333334,11780.666666666668,11679.0,11577.333333333336,12360.0,12207.0,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T09:35:00+05:30,Confirmed
ADANIGREEN,Power,953.2,953.2,952.0,955.6166666666667,967.2333333333333,978.2166666666667,989.8333333333334,1001.4499999999998,1013.0666666666666,944.6333333333333,933.0166666666667,922.0333333333333,911.0499999999997,900.0666666666666,962.05,954.6,-,-,2025-04-22T13:25:00+05:30,-,-
TITAN,Consumer Durables,3337.4,3338.9,3336.0,3326.5333333333333,3363.0666666666666,3390.0333333333333,3426.5666666666666,3463.1000000000004,3499.633333333333,3299.5666666666666,3263.0333333333333,3236.0666666666666,3209.1000000000004,3182.133333333333,3344.0,3322.0,-,-,2025-04-22T13:25:00+05:30,-,-
TATACOMM,Telecommunication,1594.9,1595.9,1593.1,1566.0666666666666,1595.0333333333333,1616.2666666666667,1645.2333333333333,1674.2000000000007,1703.166666666667,1544.8333333333333,1515.8666666666666,1494.6333333333332,1473.4,1452.166666666666,1589.1,1562.6,-,-,2025-04-22T13:25:00+05:30,-,-
BHEL,Capital Goods,230.1,230.19,229.52,225.4766666666667,230.63333333333338,234.07666666666668,239.23333333333338,244.39,249.54666666666674,222.0333333333334,216.8766666666667,213.4333333333334,209.99000000000007,206.54666666666685,228.7,227.3,-,-,2025-04-22T13:25:00+05:30,-,-
CONCOR,Services,713.7,713.9,713.55,709.0833333333334,718.9666666666667,726.3833333333333,736.2666666666667,746.1499999999996,756.0333333333333,701.6666666666667,691.7833333333334,684.3666666666668,676.95,669.5333333333333,716.8,708.25,-,-,2025-04-22T13:25:00+05:30,-,-
ICICIBANK,Financial Services,1413.0,1413.8,1410.2,1416.8333333333333,1428.9666666666665,1448.1333333333332,1460.2666666666664,1472.3999999999996,1484.5333333333328,1397.6666666666665,1385.5333333333333,1366.3666666666666,1347.1999999999998,1328.0333333333328,1418.8,1401.2,-,-,2025-04-22T13:25:00+05:30,-,-
ETERNAL,Consumer Services,237.65,237.93,237.4,232.21333333333334,237.32666666666668,240.41333333333336,245.5266666666667,250.64000000000004,255.75333333333344,229.12666666666667,224.01333333333332,220.92666666666665,217.83999999999992,214.75333333333333,237.5,235.0,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T13:25:00+05:30,Confirmed
BRITANNIA,Fast Moving Consumer Goods,5455.1,5458.6,5446.6,5414.566666666667,5459.133333333333,5525.066666666667,5569.633333333333,5614.200000000001,5658.766666666666,5348.633333333333,5304.066666666667,5238.133333333333,5172.200000000001,5106.266666666666,5445.0,5391.1,-,-,2025-04-22T13:25:00+05:30,-,-
PAYTM,Financial Services,883.9,884.0,883.0,873.35,894.7,911.25,932.6,953.9500000000003,975.3000000000002,856.8000000000001,835.45,818.9000000000001,802.3500000000004,785.8000000000002,888.8,878.65,-,-,2025-04-22T13:25:00+05:30,-,-
KPITTECH,Information Technology,1168.3,1169.1,1166.9,1161.7,1186.4,1206.7,1231.4,1256.1000000000004,1280.8000000000002,1141.4,1116.7,1096.4,1076.1000000000004,1055.8000000000002,1171.4,1160.5,-,-,2025-04-22T13:25:00+05:30,-,-
HAVELLS,Consumer Durables,1669.1,1673.8,1661.0,1646.8333333333333,1662.6666666666665,1678.1333333333332,1693.9666666666665,1709.8000000000002,1725.6333333333332,1631.3666666666666,1615.5333333333333,1600.0666666666666,1584.6000000000004,1569.1333333333332,1664.6,1644.7,-,-,2025-04-22T13:25:00+05:30,-,-
LUPIN,Healthcare,2044.0,2046.9,2042.5,1984.0666666666666,2039.7333333333331,2070.2666666666664,2125.933333333333,2181.599999999999,2237.2666666666664,1953.5333333333333,1897.8666666666668,1867.3333333333335,1836.8000000000002,1806.2666666666664,2013.0,1987.3,R1,Long,2025-04-22T13:25:00+05:30,2025-04-22T13:00:00+05:30,Confirmed
SUZLON,Capital Goods,59.63,59.7,59.6,58.96333333333333,62.42666666666666,64.56333333333333,68.02666666666667,71.48999999999998,74.95333333333332,56.82666666666666,53.36333333333333,51.22666666666666,49.089999999999975,46.95333333333332,61.58,59.27,-,-,2025-04-22T13:25:00+05:30,-,-
ABB,Capital Goods,5684.0,5684.0,5684.0,5615.666666666667,5712.333333333334,5795.666666666667,5892.333333333334,5989.0,6085.666666666668,5532.333333333334,5435.666666666667,5352.333333333334,5269.0,5185.666666666668,5682.5,5591.5,-,-,2025-04-22T13:30:00+05:30,-,-
SOLARINDS,Chemicals,12825.0,12825.0,12825.0,12422.333333333334,12574.666666666668,12674.333333333334,12826.666666666668,12979.0,13131.333333333336,12322.666666666668,12170.333333333334,12070.666666666668,11971.0,11871.333333333336,12620.0,12550.0,R2,Long,2025-04-22T13:30:00+05:30,2025-04-22T13:30:00+05:30,Confirmed
GMRAIRPORT,Services,87.4,87.4,87.4,86.72666666666667,87.42333333333335,88.09666666666668,88.79333333333335,89.48999999999998,90.18666666666667,86.05333333333334,85.35666666666667,84.68333333333334,84.00999999999996,83.33666666666664,87.15,86.25,-,-,2025-04-22T13:30:00+05:30,-,-
INDIANB,Financial Services,590.55,590.55,590.15,582.1999999999999,588.3499999999999,599.15,605.3,611.45,617.5999999999999,571.3999999999999,565.2499999999999,554.4499999999998,543.6499999999999,532.8499999999997,584.15,576.45,R1,Long,2025-04-22T13:30:00+05:30,2025-04-22T10:20:00+05:30,Confirmed
DLF,Realty,685.5,685.5,685.45,677.65,688.25,700.6,711.2,721.8,732.4000000000001,665.3,654.6999999999999,642.3499999999999,629.9999999999998,617.6500000000001,678.7,668.55,-,-,2025-04-22T13:30:00+05:30,-,-
GODREJPROP,Realty,2086.5,2086.5,2086.5,2024.7,2072.4,2100.1000000000004,2147.8,2195.5000000000005,2243.2,1997.0,1949.3,1921.6,1893.8999999999996,1866.1999999999998,2046.8,2016.8,R1,Long,2025-04-22T13:30:00+05:30,2025-04-22T12:30:00+05:30,Confirmed
SJVN,Power,99.63,99.64,99.57,95.36000000000001,96.91000000000003,97.95000000000002,99.50000000000003,101.05000000000004,102.60000000000002,94.32000000000002,92.77000000000001,91.73000000000002,90.69,89.65000000000003,96.9,95.32,R3,Long,2025-04-22T13:30:00+05:30,2025-04-22T11:40:00+05:30,Confirmed
PNB,Financial Services,104.43,104.45,104.38,101.7,103.49000000000001,104.68,106.47000000000001,108.25999999999999,110.05000000000001,100.51,98.72,97.53,96.34,95.15000000000003,103.93,102.66,R1,Long,2025-04-22T13:30:00+05:30,2025-04-22T11:00:00+05:30,Confirmed
INDIGO,Services,5563.0,5563.5,5561.5,5455.0,5559.0,5621.5,5725.5,5829.5,5933.5,5392.5,5288.5,5226.0,5163.5,5101.0,5515.0,5460.5,R1,Long,2025-04-22T13:30:00+05:30,2025-04-22T13:20:00+05:30,Confirmed
UPL,Chemicals,673.45,673.45,673.3,665.9166666666666,678.1333333333332,685.1166666666666,697.3333333333331,709.5499999999997,721.7666666666664,658.9333333333333,646.7166666666667,639.7333333333333,632.7500000000002,625.7666666666667,674.25,666.1,-,-,2025-04-22T13:30:00+05:30,-,-
PFC,Financial Services,442.4,442.4,442.05,433.0833333333333,442.0666666666666,447.88333333333327,456.86666666666656,465.8499999999998,474.83333333333326,427.26666666666665,418.28333333333336,412.4666666666667,406.6500000000002,400.83333333333326,437.25,430.6,R1,Long,2025-04-22T13:30:00+05:30,2025-04-22T12:35:00+05:30,Confirmed
TCS,Information Technology,3316.2,3316.2,3314.6,3319.9,3355.7000000000003,3389.8,3425.6000000000004,3461.4000000000015,3497.2000000000007,3285.8,3250.0,3215.9,3181.800000000001,3147.7000000000007,3325.0,3303.1,-,-,2025-04-22T13:30:00+05:30,-,-
M&MFIN,Financial Services,277.65,277.65,277.55,275.6166666666666,278.1833333333332,280.5666666666666,283.1333333333332,285.6999999999998,288.2666666666664,273.23333333333323,270.66666666666663,268.28333333333325,265.89999999999986,263.5166666666664,277.95,273.65,-,-,2025-04-22T13:30:00+05:30,-,-
INDHOTEL,Consumer Services,833.95,833.95,833.65,835.3166666666666,843.7333333333332,851.4166666666666,859.8333333333333,868.25,876.6666666666665,827.6333333333332,819.2166666666666,811.5333333333332,803.8499999999999,796.1666666666665,839.45,826.4,-,-,2025-04-22T13:30:00+05:30,-,-
IRB,Construction,48.93,48.93,48.86,47.699999999999996,48.72999999999999,49.39999999999999,50.429999999999986,51.46000000000001,52.48999999999998,47.029999999999994,46.0,45.33,44.66000000000001,43.98999999999998,48.2,47.45,R1,Long,2025-04-22T13:30:00+05:30,2025-04-22T13:15:00+05:30,Confirmed
SBICARD,Financial Services,909.6,910.5,909.15,913.3833333333333,922.2666666666667,934.8833333333333,943.7666666666667,952.6500000000001,961.5333333333333,900.7666666666667,891.8833333333333,879.2666666666667,866.6500000000001,854.0333333333333,914.4,905.1,S1,Short,2025-04-22T13:30:00+05:30,2025-04-22T12:35:00+05:30,Confirmed
BSE,Financial Services,6290.0,6292.0,6288.0,6189.333333333333,6408.666666666666,6532.333333333333,6751.666666666666,6971.0,7190.333333333332,6065.666666666666,5846.333333333333,5722.666666666666,5599.0,5475.333333333332,6378.5,6300.5,-,-,2025-04-22T13:30:00+05:30,-,-
BHARTIARTL,Telecommunication,1848.0,1848.0,1847.3,1885.4333333333332,1902.2666666666664,1921.1333333333332,1937.9666666666665,1954.8000000000002,1971.6333333333332,1866.5666666666664,1849.7333333333331,1830.8666666666663,1811.9999999999995,1793.1333333333323,1888.0,1877.8,S2,Short,2025-04-22T13:30:00+05:30,2025-04-22T13:15:00+05:30,Confirmed
NTPCGREEN,Power,108.01,108.06,108.01,107.98333333333333,109.05666666666667,110.67333333333333,111.74666666666667,112.81999999999996,113.89333333333337,106.36666666666667,105.29333333333334,103.67666666666668,102.06000000000003,100.44333333333333,108.45,106.72,-,-,2025-04-22T13:30:00+05:30,-,-
SAIL,Metals & Mining,116.89,116.95,116.89,115.31333333333333,117.82666666666667,119.66333333333334,122.17666666666668,124.69000000000003,127.20333333333338,113.47666666666666,110.96333333333332,109.12666666666665,107.28999999999996,105.45333333333332,118.99,116.62,-,-,2025-04-22T13:30:00+05:30,-,-
LODHA,Realty,1315.8,1316.7,1315.1,1280.1333333333334,1321.2666666666669,1349.1333333333334,1390.2666666666669,1431.4000000000005,1472.5333333333338,1252.2666666666669,1211.1333333333334,1183.2666666666669,1155.4000000000005,1127.5333333333338,1307.0,1285.2,R1,Long,2025-04-22T13:30:00+05:30,2025-04-22T09:55:00+05:30,Confirmed
TATAPOWER,Power,391.8,391.95,391.75,388.95,395.9,400.95,407.9,414.8499999999999,421.79999999999995,383.9,376.95,371.9,366.8499999999999,361.79999999999995,393.8,389.65,-,-,2025-04-22T13:30:00+05:30,-,-
VOLTAS,Consumer Durables,1340.6,1348.2,1340.5,1307.6000000000001,1331.4000000000003,1344.8000000000002,1368.6000000000004,1392.4000000000005,1416.2000000000007,1294.2000000000003,1270.4,1257.0000000000002,1243.6000000000004,1230.2000000000007,1325.0,1311.9,-,-,2025-04-22T13:30:00+05:30,-,-
MARICO,Fast Moving Consumer Goods,708.1,708.1,707.75,701.35,708.6,722.05,729.3,736.55,743.7999999999997,687.9000000000001,680.6500000000001,667.2000000000002,653.7500000000005,640.3000000000002,699.95,694.1,R1,Long,2025-04-22T13:30:00+05:30,2025-04-22T13:25:00+05:30,Confirmed
NATIONALUM,Metals & Mining,161.38,161.43,161.35,159.11333333333332,164.49666666666664,167.58333333333331,172.96666666666664,178.34999999999997,183.7333333333333,156.02666666666664,150.64333333333332,147.55666666666664,144.4699999999999,141.38333333333333,163.87,161.38,-,-,2025-04-22T13:30:00+05:30,-,-
CHOLAFIN,Financial Services,1586.8,1587.8,1586.8,1645.6000000000001,1696.2000000000003,1732.6000000000001,1783.2000000000003,1833.8000000000002,1884.4000000000005,1609.2000000000003,1558.6000000000001,1522.2000000000003,1485.8000000000002,1449.4000000000005,1649.0,1615.8,S1,Short,2025-04-22T13:30:00+05:30,2025-04-22T09:50:00+05:30,Confirmed
DRREDDY,Healthcare,1172.9,1174.1,1172.6,1170.7,1186.4,1195.4,1211.1000000000001,1226.8000000000002,1242.5,1161.7,1146.0,1137.0,1128.0,1119.0,1178.0,1164.0,-,-,2025-04-22T13:30:00+05:30,-,-
VMM,Consumer Services,112.75,112.8,112.69,111.44333333333334,114.73666666666668,116.60333333333334,119.89666666666668,123.19,126.48333333333335,109.57666666666668,106.28333333333335,104.41666666666669,102.55000000000004,100.68333333333334,113.65,111.8,-,-,2025-04-22T13:30:00+05:30,-,-
SHREECEM,Construction Materials,30995.0,30995.0,30990.0,31096.666666666668,31473.333333333336,31791.666666666668,32168.333333333336,32545.0,32921.66666666667,30778.333333333336,30401.666666666668,30083.333333333336,29765.0,29446.66666666667,31345.0,31155.0,-,-,2025-04-22T13:30:00+05:30,-,-
